Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x2766872f172e74afbd0490e538bba7d3616f3f6b8550fc950f6a506711a39072,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,mrunknown.eth,1978,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.14,Minting,None
0x2766872f172e74afbd0490e538bba7d3616f3f6b8550fc950f6a506711a39072,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,mrunknown.eth,1977,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.14,Minting,None
0xde67db49bc31b2da0769b67e2e47740f4d6161508c3f57b1db7c6e92398b7733,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,adamalamode.eth,1976,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.14,Minting,None
0xde67db49bc31b2da0769b67e2e47740f4d6161508c3f57b1db7c6e92398b7733,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,adamalamode.eth,1975,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.14,Minting,None
0x84c7611295977747bb71c9fc83fc13ba97b53818cdb63905e2e3f10a2c2f13ca,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,phaed.eth,1974,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0x84c7611295977747bb71c9fc83fc13ba97b53818cdb63905e2e3f10a2c2f13ca,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,phaed.eth,1973,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0x84c7611295977747bb71c9fc83fc13ba97b53818cdb63905e2e3f10a2c2f13ca,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,phaed.eth,1972,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0x84c7611295977747bb71c9fc83fc13ba97b53818cdb63905e2e3f10a2c2f13ca,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,phaed.eth,1971,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0x84c7611295977747bb71c9fc83fc13ba97b53818cdb63905e2e3f10a2c2f13ca,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,phaed.eth,1970,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xbdea069303a9e34136f03d3585f97f5aeb110338854c90c2141461f6d9f16158,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,0x5c1f0b67c6a7561c7d11b72cd1add95e6f0fdad4,1969,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
