Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0xf81a279f87e3fd74368f3eece4a9dc03c6a5220031d451622815bf7e000bf59f,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xa74e4eacba8c73fd212ac24d55288ffc9cad3ea3,3134,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x5808ace64bc7a9641c2da8f046026e93d07a79ff15a15b139d88818ead0adc71,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0x0b96e48e6a823d9acf87ae4f6fd1eab90a82c85a,3133,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x5808ace64bc7a9641c2da8f046026e93d07a79ff15a15b139d88818ead0adc71,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0x0b96e48e6a823d9acf87ae4f6fd1eab90a82c85a,3132,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x5808ace64bc7a9641c2da8f046026e93d07a79ff15a15b139d88818ead0adc71,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0x0b96e48e6a823d9acf87ae4f6fd1eab90a82c85a,3131,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xc2e8ef939e241d7293a02e26e8f8083f7015fbd2fbce6256e56f0d6b27e2b5cf,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xd1960b4e3f4dd0e3d2176d571f2055d6bd2313fd,3130,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.05,Minting,None
0x98926d01efb43202c98ec3214870aba034a91ea4ea7159d32e2a591a552904ab,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xb08305d0757ac959066e040017858ba00afc758c,3129,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x98926d01efb43202c98ec3214870aba034a91ea4ea7159d32e2a591a552904ab,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xb08305d0757ac959066e040017858ba00afc758c,3128,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x98926d01efb43202c98ec3214870aba034a91ea4ea7159d32e2a591a552904ab,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xb08305d0757ac959066e040017858ba00afc758c,3127,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x3903ad4f33c8d577b53b01375f093d38cf124f7cc435970244b489f718bdaa44,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xd4fab4f5f5ddb5f459b85c48ada8fbac238f0ab6,3126,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x3903ad4f33c8d577b53b01375f093d38cf124f7cc435970244b489f718bdaa44,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xd4fab4f5f5ddb5f459b85c48ada8fbac238f0ab6,3125,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
